Player_Name,Position,Market_Value_M,Club,Goals,Assists,ICT_Index,Status,Form_Index
Ribeiro,FW,4.5,Nottingham Forest,0,0,0.9,🟢 جاهز,50.18
Trusty,DF,3.9,Sheffield Utd,0,0,73.4,🟢 جاهز,63.34
Archer,FW,4.2,Sheffield Utd,4,3,92.8,🟢 جاهز,108.56
Holgate,DF,4.0,Sheffield Utd,0,0,15.9,🟢 جاهز,51.59
McAtee,MF,4.4,Sheffield Utd,3,4,106.0,🟢 جاهز,103.2
Ahmedhodžić,DF,4.3,Sheffield Utd,2,0,89.6,🟢 جاهز,76.96
Amissah,GK,3.9,Sheffield Utd,0,0,0.0,🟢 جاهز,50.0
Baldock,DF,3.8,Sheffield Utd,0,2,29.6,🔴 مصاب,58.96
Basham,DF,3.9,Sheffield Utd,0,0,11.1,🔴 مصاب,51.11
Bogle,DF,4.5,Sheffield Utd,3,3,103.7,🟢 جاهز,105.37
Brewster,FW,4.9,Sheffield Utd,0,0,13.3,🟢 جاهز,52.66
Coulibaly,MF,4.4,Sheffield Utd,0,0,0.0,⚪ غير معروف,50.0
A.Davies,GK,4.0,Sheffield Utd,0,0,0.0,🟢 جاهز,50.0
Egan,DF,4.2,Sheffield Utd,0,0,13.1,🟡 مشكوك بمشاركته,51.31
Fleck,MF,4.9,Sheffield Utd,0,0,3.3,⚪ غير معروف,50.66
Foderingham,GK,4.4,Sheffield Utd,0,0,97.7,🟢 جاهز,166.0
Jebbison,FW,4.8,Sheffield Utd,0,0,0.4,🟢 جاهز,50.08
Lowe,DF,4.3,Sheffield Utd,0,1,15.2,🟢 جاهز,54.52
McBurnie,FW,5.4,Sheffield Utd,6,3,107.5,🟢 جاهز,125.5
Ndiaye,FW,5.5,Sheffield Utd,0,0,0.0,⚪ غير معروف,50.0
Norrington-Davies,DF,3.9,Sheffield Utd,0,0,2.0,🔴 مصاب,50.2
Norwood,MF,4.8,Sheffield Utd,1,0,66.8,🟢 جاهز,67.36
Osborn,MF,4.8,Sheffield Utd,0,2,42.8,🟡 مشكوك بمشاركته,68.56
Osula,FW,4.2,Sheffield Utd,0,1,24.4,🟢 جاهز,58.88
Robinson,DF,4.3,Sheffield Utd,1,1,95.7,🟢 جاهز,74.57
Slimane,MF,4.7,Sheffield Utd,0,0,16.1,🟢 جاهز,53.22
Larouci,DF,4.3,Sheffield Utd,0,0,14.8,🟢 جاهز,51.48
T.Bénie,FW,5.1,Sheffield Utd,0,0,11.2,⚪ غير معروف,52.24
Vini Souza,MF,5.0,Sheffield Utd,1,1,81.1,🟢 جاهز,75.22
Seriki,DF,3.9,Sheffield Utd,0,0,0.0,⚪ غير معروف,50.0
Marsh,FW,4.5,Sheffield Utd,0,0,0.0,⚪ غير معروف,50.0
Brooks,MF,4.4,Sheffield Utd,0,0,21.8,🟢 جاهز,54.36
Hackford,FW,4.4,Sheffield Utd,0,0,0.0,⚪ غير معروف,50.0
Hamer,MF,4.9,Sheffield Utd,4,7,180.4,🟢 جاهز,137.08
T.Davies,MF,5.0,Sheffield Utd,0,0,9.4,🟡 مشكوك بمشاركته,51.88
Thomas,DF,4.0,Sheffield Utd,0,0,24.7,⚪ غير معروف,52.47
Oné,MF,4.4,Sheffield Utd,0,0,0.0,🟢 جاهز,50.0
Buyabu,DF,4.0,Sheffield Utd,0,0,0.0,⚪ غير معروف,50.0
Peck,MF,4.4,Sheffield Utd,0,0,0.0,🟢 جاهز,50.0
Brereton Díaz,MF,5.0,Sheffield Utd,6,1,85.3,🟢 جاهز,96.06
Grbić,GK,4.5,Sheffield Utd,0,0,25.6,🟢 جاهز,74.0
Blacker,FW,4.5,Sheffield Utd,0,0,0.0,🟢 جاهز,50.0
Arblaster,MF,4.5,Sheffield Utd,0,0,32.0,🟢 جاهز,56.4
Sasnauskas,DF,4.0,Sheffield Utd,0,0,0.0,🟢 جاهز,50.0
Curtis,DF,4.0,Sheffield Utd,0,0,0.3,🟢 جاهز,50.03
Hampson,MF,4.5,Sheffield Utd,0,0,0.0,🟢 جاهز,50.0
Johnson,MF,5.8,Tottenham,5,12,196.3,🟢 جاهز,169.26
Austin,GK,3.9,Tottenham,0,0,0.0,🟢 جاهز,50.0
Bentancur,MF,5.4,Tottenham,1,1,52.1,🟢 جاهز,69.42
Bissouma,MF,5.0,Tottenham,0,0,82.3,🔴 مصاب,66.46000000000001
Bryan,MF,4.9,Tottenham,0,0,15.9,🟢 جاهز,53.18
Davies,DF,4.3,Tottenham,1,2,50.3,🔴 مصاب,73.03
Dier,DF,4.2,Tottenham,0,0,6.0,⚪ غير معروف,50.6
E.Royal,DF,4.3,Tottenham,1,0,49.4,🟢 جاهز,60.94
Forster,GK,3.8,Tottenham,0,0,0.0,🔴 مصاب,50.0
Højbjerg,MF,5.1,Tottenham,0,0,59.7,🟢 جاهز,61.94
Kane,FW,12.5,Tottenham,0,0,0.0,⚪ غير معروف,50.0
Kulusevski,MF,6.7,Tottenham,8,3,260.1,🟢 جاهز,149.02
Lloris,GK,4.7,Tottenham,0,0,0.0,⚪ غير معروف,50.0
Lo Celso,MF,4.8,Tottenham,2,2,60.0,🟡 مشكوك بمشاركته,80.0
Maddison,MF,7.8,Tottenham,4,11,221.4,🟢 جاهز,165.28
Ndombele,MF,4.4,Tottenham,0,0,0.0,⚪ غير معروف,50.0
Pedro Porro,DF,5.9,Tottenham,3,8,208.5,🟢 جاهز,154.85
Perišić,DF,4.7,Tottenham,0,1,14.0,⚪ غير معروف,54.4
Richarlison,MF,6.8,Tottenham,11,4,152.1,🔴 مصاب,144.42000000000002
Rodon,DF,4.0,Tottenham,0,0,0.0,⚪ غير معروف,50.0
Romero,DF,5.1,Tottenham,5,0,125.9,🟢 جاهز,134.59
Sánchez,DF,4.4,Tottenham,0,0,2.6,⚪ غير معروف,50.26
Sarr,MF,4.4,Tottenham,3,3,110.2,🟢 جاهز,99.04
Sessegnon,DF,4.4,Tottenham,0,0,0.0,🔴 مصاب,50.0
Skipp,MF,4.5,Tottenham,0,0,28.1,🟢 جاهز,55.620000000000005
Son,MF,10.0,Tottenham,17,10,304.7,🟢 جاهز,228.94
Spence,DF,4.0,Tottenham,0,0,0.0,⚪ غير معروف,50.0
Tanganga,DF,4.0,Tottenham,0,0,0.0,⚪ غير معروف,50.0
Udogie,DF,4.9,Tottenham,2,3,117.3,🔴 مصاب,112.73
Vicario,GK,5.3,Tottenham,0,0,97.4,🟢 جاهز,204.0
Whiteman,GK,3.9,Tottenham,0,0,0.0,🟢 جاهز,50.0
Solomon,MF,5.1,Tottenham,0,2,28.0,🔴 مصاب,65.6
Van de Ven,DF,4.4,Tottenham,3,0,70.5,🟢 جاهز,105.05
Scarlett,FW,4.5,Tottenham,0,0,0.8,🟢 جاهز,50.16
Veliz,FW,5.4,Tottenham,1,0,6.5,⚪ غير معروف,58.3
Phillips,DF,4.0,Tottenham,0,0,0.0,⚪ غير معروف,50.0
Donley,FW,4.5,Tottenham,0,0,0.3,🟢 جاهز,50.06
Dorrington,DF,4.0,Tottenham,0,0,0.0,🟢 جاهز,50.0
Yago Santiago,MF,4.5,Tottenham,0,0,0.0,🟢 جاهز,50.0
Werner,FW,6.3,Tottenham,2,4,72.3,🔴 مصاب,94.46000000000001
Drăgușin,DF,4.2,Tottenham,0,0,11.0,🟢 جاهز,57.1
Moore,MF,4.5,Tottenham,0,0,0.1,🟢 جاهز,50.02
Hall,MF,4.5,Tottenham,0,0,0.0,🟢 جاهز,50.0
Phillips,MF,4.7,West Ham,0,0,9.1,🟢 جاهز,51.82
N.Aguerd,DF,4.4,West Ham,1,0,64.4,🟡 مشكوك بمشاركته,74.44
Antonio,FW,5.7,West Ham,6,2,82.7,🟢 جاهز,116.54
Areola,GK,4.2,West Ham,0,0,102.4,🟢 جاهز,252.0
Benrahma,MF,5.6,West Ham,0,1,44.6,⚪ غير معروف,63.92
Bowen,MF,7.6,West Ham,16,6,247.8,🟢 جاهز,193.56
Cornet,MF,5.2,West Ham,1,0,14.6,🟢 جاهز,56.92
Coufal,DF,4.5,West Ham,0,7,125.6,🟢 جاهز,107.56
Coventry,MF,4.3,West Ham,0,0,0.0,⚪ غير معروف,50.0
Cresswell,DF,4.2,West Ham,0,0,13.9,🟢 جاهز,51.39
Downes,MF,5.0,West Ham,0,0,0.0,⚪ غير معروف,50.0
Emerson,DF,4.3,West Ham,1,4,121.8,🟢 جاهز,110.18
Fabianski,GK,4.2,West Ham,0,0,24.6,🟢 جاهز,82.0
P.Fornals,MF,4.6,West Ham,0,0,21.9,⚪ غير معروف,54.38
Ings,FW,5.5,West Ham,1,2,27.1,🟢 جاهز,70.42
Johnson,DF,4.4,West Ham,0,0,14.7,🟢 جاهز,57.47
Kehrer,DF,4.2,West Ham,0,0,0.9,⚪ غير معروف,50.09
Mubama,FW,4.1,West Ham,0,0,0.8,🟢 جاهز,50.16
L.Paquetá,MF,6.0,West Ham,4,6,163.7,🟢 جاهز,128.74
Scamacca,FW,6.0,West Ham,0,0,0.0,⚪ غير معروف,50.0
Souček,MF,4.9,West Ham,7,2,150.3,🟢 جاهز,118.06
Vlašić,MF,4.5,West Ham,0,0,0.0,⚪ غير معروف,50.0
Zouma,DF,4.5,West Ham,3,0,92.0,🟢 جاهز,95.2
Ogbonna,DF,4.2,West Ham,0,0,14.4,🟢 جاهز,63.44
Álvarez,MF,5.0,West Ham,1,1,82.7,🟢 جاهز,75.54
Anang,GK,4.0,West Ham,0,0,0.0,🟢 جاهز,50.0
Ward-Prowse,MF,5.7,West Ham,7,7,217.5,🟢 جاهز,156.5
Mavropanos,DF,4.5,West Ham,1,0,45.3,🟢 جاهز,78.53
Kudus,MF,6.7,West Ham,8,9,170.8,🟢 جاهز,161.16
Orford,MF,4.5,West Ham,0,0,0.0,🟢 جاهز,50.0
Casey,DF,4.0,West Ham,0,0,0.2,🟢 جاهز,50.02
Scarles,DF,4.0,West Ham,0,0,0.0,🟢 جاهز,50.0
Marshall,FW,4.5,West Ham,0,0,0.0,⚪ غير معروف,50.0
Earthy,MF,4.5,West Ham,1,0,6.9,🟢 جاهز,55.38
Doyle,MF,4.4,Wolves,0,0,42.7,🟢 جاهز,58.54
Aït-Nouri,DF,4.6,Wolves,2,3,107.7,🟢 جاهز,99.77
Bentley,GK,3.9,Wolves,0,0,7.1,🟢 جاهز,68.0
Bolla,DF,4.0,Wolves,0,0,0.0,⚪ غير معروف,50.0
H.Bueno,DF,4.4,Wolves,0,0,29.0,🟢 جاهز,64.9
Chiquinho,MF,4.5,Wolves,0,0,0.0,⚪ غير معروف,50.0
Cundle,MF,4.5,Wolves,0,0,0.0,⚪ غير معروف,50.0
Dawson,DF,4.5,Wolves,1,1,94.4,🔴 مصاب,104.44
Fábio Silva,FW,5.2,Wolves,0,0,16.9,⚪ غير معروف,53.38
Guedes,MF,5.4,Wolves,0,0,0.0,⚪ غير معروف,50.0
Hodge,MF,4.4,Wolves,0,0,0.0,⚪ غير معروف,50.0
Hoever,DF,4.0,Wolves,0,0,0.0,⚪ غير معروف,50.0
Hee Chan,MF,5.4,Wolves,12,3,140.7,🟢 جاهز,141.14
João Gomes,MF,4.9,Wolves,2,2,106.1,🟢 جاهز,89.22
J.Otto,DF,4.3,Wolves,0,0,0.5,⚪ غير معروف,50.05
Jordão,MF,4.3,Wolves,0,0,0.0,🟢 جاهز,50.0
Kalajdžić,FW,4.9,Wolves,2,0,20.7,⚪ غير معروف,68.14
Kilman,DF,4.4,Wolves,2,0,130.2,🟢 جاهز,105.02
King,GK,3.9,Wolves,0,0,0.0,🟢 جاهز,50.0
Mario Jr.,MF,4.9,Wolves,4,1,142.7,🟢 جاهز,99.53999999999999
Neto,MF,5.5,Wolves,2,11,135.5,🟢 جاهز,140.1
Podence,MF,5.3,Wolves,0,0,0.0,⚪ غير معروف,50.0
José Sá,GK,5.0,Wolves,0,1,101.6,🟢 جاهز,234.0
Sarabia,MF,4.5,Wolves,4,7,168.4,🟡 مشكوك بمشاركته,134.68
Šarkić,GK,4.0,Wolves,0,0,0.0,⚪ غير معروف,50.0
N.Semedo,DF,4.5,Wolves,0,2,107.2,🟡 موقوف,96.72
Toti,DF,4.4,Wolves,1,4,83.7,🟢 جاهز,100.37
Boubacar Traore,MF,4.3,Wolves,0,0,25.2,🟢 جاهز,55.04
Cunha,FW,5.5,Wolves,12,7,206.4,🟢 جاهز,203.28
Doherty,DF,4.3,Wolves,1,0,52.9,🟢 جاهز,67.29
S.Bueno,DF,4.5,Wolves,0,0,20.3,🟢 جاهز,52.03
González,MF,5.0,Wolves,0,0,0.1,🟢 جاهز,50.02
Fraser,FW,4.5,Wolves,0,0,8.6,🟢 جاهز,51.72
Bellegarde,MF,4.9,Wolves,2,2,52.2,🟢 جاهز,78.44
Whittingham,MF,4.5,Wolves,0,0,0.0,🟢 جاهز,50.0
Chirewa,MF,4.4,Wolves,0,0,6.6,🟢 جاهز,51.32
Hubner,DF,4.0,Wolves,0,0,0.0,🟢 جاهز,50.0
Hesketh,MF,4.5,Wolves,0,0,0.0,⚪ غير معروف,50.0
Barnett,MF,4.5,Wolves,0,0,0.0,🟢 جاهز,50.0
Griffiths,MF,4.5,Wolves,0,0,0.0,🟢 جاهز,50.0
Mosquera,DF,4.0,Wolves,0,0,0.0,⚪ غير معروف,50.0
N.Lemina,MF,5.0,Wolves,0,0,0.0,🟢 جاهز,50.0
Okoduwa,DF,4.0,Wolves,0,0,0.0,🟢 جاهز,50.0
Chiwome,FW,4.5,Wolves,0,0,2.2,🔴 مصاب,50.44
Holman,FW,4.5,Wolves,0,0,0.0,🟢 جاهز,50.0
Ojinnaka,MF,4.5,Wolves,0,0,0.0,🟢 جاهز,50.0
